"","SppAlias","PFAA","C_B_re","C_WTO","C_s","k1","k2","ke","kg","kd","Total Elimination","RMR","Gill_uptake","Diet_up%","Gill_up%","Dietary_uptake","Total Elimination.1","G_V","G_D","log_BAF_re","log_ngkg_re","log_ngkg_re_max","log_ngkg_re_min","logngkg_re_Up","logngkg_re_Lo","Obs_ngg","Obs_logngkg","Obs_ngg_max","Obs_logngkg_max","Obs_ngg_min","Obs_logngkg_min","Obs_logngkg_Up","Obs_logngkg_Lo","temperature","pH","env_DO","runID","WB","iteration","loc","Seasonality"
"1118","Phy","PFOS",204734.620371792,0.565172861486208,28,7546.93510900909,8.25336912587369,0,0.08,0,8.33336912587369,NA,1706.12916440376,0,1,0,8.33336912587369,NA,NA,2.55900998784218,5.31119128753364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",NA,21,"JBA","Spring"
"1119","Phy","PFUA",0,0,0,10736.4360669518,4.33922214091689,0,0.08,0,4.41922214091689,NA,0,NA,NA,0,4.41922214091689,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",NA,21,"JBA","Spring"
"1120","Phy","PFHxS",41899.6845324108,0.602377191076754,0.745516325590042,1120.50004663518,14.7403162856192,0,0.08,0,14.8203162856192,NA,620.966577037996,0,1,0,14.8203162856192,NA,NA,1.84234223411738,4.62221075312503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",NA,21,"JBA","Spring"
"1121","Phy","PFNA",997.500782569226,0.0105708735993132,0.0888308705824639,1780.60787864424,11.2418442395256,0,0.08,0,11.3218442395256,NA,11.2935484890537,0,1,0,11.3218442395256,NA,NA,1.97480236527244,2.99891324507594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",NA,21,"JBA","Spring"
"1122","Phy","PFDA",0,0,0,5292.89323402379,8.68254649532456,0,0.08,0,8.76254649532456,NA,0,NA,NA,0,8.76254649532456,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",NA,21,"JBA","Spring"
"1123","Pum","PFDA",0,0,0,2.18739743493735,0.00285613280130996,0.00128398438701185,0.000822242856175449,0.0212395656858804,0.00496236004449725,NA,0,NA,NA,0,0.00496236004449725,845.99073767442,0.467597207638382,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",14.31,21,"JBA","Spring"
"1124","Pum","PFHxS",24015.232268756,0.602377191076754,0.745516325590042,0.0467038911783921,0.000138886638349884,0.000882770502685553,0.000822242856175449,0.0182333502349558,0.00184389999721089,NA,0.0258826900779627,0.944126636555474,0.0505624156716856,0.483294494610131,0.00184389999721089,845.99073767442,0.467597207638382,1.60061827236505,4.3804867913727,NA,NA,NA,NA,13.475,4.12952877385878,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",14.31,21,"JBA","Spring"
"1125","Pum","PFNA",4599.62912527342,0.0105708735993132,0.0888308705824639,0.286785539375165,0.0012628897583668,0.00100443555896175,0.000822242856175449,0.017057005058507,0.003089568173504,NA,0.00181894421210744,0.88726764450132,0.09663318159187,0.0167012026300876,0.003089568173504,845.99073767442,0.467597207638382,2.63861193549967,3.66272281530317,NA,NA,NA,NA,0.663484911931035,2.82183105117996,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",14.31,21,"JBA","Spring"
"1126","Pum","PFOA",3649.98612808737,0.187787738211453,1,0.0399978627125206,0.000379659188861289,0.000242005387974125,0.000822242856175449,0.00450932317638691,0.00144390743301086,NA,0.00600888653766116,0.668707017465614,0.288058691878211,0.0139491871211702,0.00144390743301086,845.99073767442,0.467597207638382,1.28862398274426,3.56229121390673,NA,NA,NA,NA,0.560518281189655,2.74858978158811,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",14.31,21,"JBA","Spring"
"1127","Pum","PFOS",1908387.55501474,0.565172861486208,28,3.99978627125206,0.00380291398678272,0.00141903572608176,0.000822242856175449,0.0235595797838765,0.00604419256903993,NA,0.904228260902709,0.922952279239245,0.067237297600691,12.4121516499515,0.00604419256903993,845.99073767442,0.467597207638382,3.52848527608159,6.28066657577305,NA,NA,NA,NA,789.672413793104,5.89744696674968,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",14.31,21,"JBA","Spring"
"1128","Pum","PFUA",0,0,0,9.0570077576325,0.0038441699385503,0.00161759888624547,0.000822242856175449,0.0245071911760158,0.00628401168097122,NA,0,NA,NA,0,0.00628401168097122,845.99073767442,0.467597207638382,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",14.31,21,"JBA","Spring"
"1129","Swa","PFDA",0,0,0,4.25360100233435,0.00555402011194183,0.000169394979484135,0.00120238979329998,0.0282442151426175,0.00692580488472595,NA,0,NA,NA,0,0.00692580488472595,246.019084999879,0.0929886467772332,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",2.14,21,"JBA","Spring"
"1130","Swa","PFHxS",3995.51253501241,0.602377191076754,0.745516325590042,0.090820129509301,0.000270078191854896,4.40581376014189e-05,0.00120238979329998,0.0242465723839701,0.00151652612275629,NA,0.0503313365464766,0.645659898515523,0.319875641871436,0.101592373388061,0.00151652612275629,246.019084999879,0.0929886467772332,0.821703978497264,3.60157249750491,NA,NA,NA,NA,63.94375,4.80579810200998,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",2.14,21,"JBA","Spring"
"1131","Swa","PFNA",1117.92321829309,0.0105708735993132,0.0888308705824639,0.557681580062809,0.0024558084672805,0.000120442200140544,0.00120238979329998,0.0226822773914559,0.00377864046072102,NA,0.00353710889490553,0.353296640059543,0.552316522379744,0.00226255894484296,0.00377864046072102,246.019084999879,0.0929886467772332,2.02430109636163,3.04841197616513,NA,NA,NA,NA,7.619375,3.88191934861211,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",2.14,21,"JBA","Spring"
"1132","Swa","PFOA",1702.90764498765,0.187787738211453,1,0.0777796234958471,0.000738283167243486,2.0284936041823e-05,0.00120238979329998,0.00599646413797111,0.00196095789658529,NA,0.0116848476601788,0.228755105483229,0.6683492676727,0.00399935885075086,0.00196095789658529,246.019084999879,0.0929886467772332,0.957523864034501,3.23119109519698,NA,NA,NA,NA,3.058,3.4854374810763,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",2.14,21,"JBA","Spring"
"1133","Swa","PFOS",247525.320714999,0.565172861486208,28,7.77796234958472,0.00739512558970957,0.000210795856309336,0.00120238979329998,0.031329352488965,0.00880831123931889,NA,1.75835729505871,0.240868853846519,0.660305731641929,0.641420308832229,0.00880831123931889,246.019084999879,0.0929886467772332,2.64143833220168,5.39361963189314,NA,NA,NA,NA,1419.875,6.15225011255224,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",2.14,21,"JBA","Spring"
"1134","Swa","PFUA",0,0,0,17.6122073934493,0.0074753516862515,0.00025541578879441,0.00120238979329998,0.0325894790107126,0.00893315726834589,NA,0,NA,NA,0,0.00893315726834589,246.019084999879,0.0929886467772332,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",2.14,21,"JBA","Spring"
"1135","Chu","PFUA",0,0,0,8.92145937952016,0.00378663758191523,0.00123505124487175,0.000815188259373526,0.0243493231870877,0.00583687708616051,NA,0,NA,NA,0,0.00583687708616051,870.016991710387,0.485038517886786,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",14.94,22,"JBA","Spring"
"1136","Chu","PFOA",3153.52265812621,0.203465296693146,1,0.0393992493996333,0.000373977159137706,0.000210892362258713,0.000815188259373526,0.00448027546642413,0.00140005778076994,NA,0.00641310397486692,0.510639373682448,0.362675709711241,0.0090295084820922,0.00140005778076994,870.016991710387,0.485038517886786,1.19030560971218,3.49879595575548,NA,NA,NA,NA,4.855,3.68618923424402,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",14.94,22,"JBA","Spring"
"1137","Chu","PFOS",1961900.38315472,0.631114749407163,0.806021391324601,3.93992493996333,0.00374599907218803,0.0011027760959439,0.000815188259373526,0.0234078160238536,0.00566396342750545,NA,0.994617896467195,0.923061194374015,0.0762159244430457,12.0459495855731,0.00566396342750545,870.016991710387,0.485038517886786,3.49256862207064,6.29267695200186,NA,NA,NA,NA,1935,6.28668096935493,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",14.94,22,"JBA","Spring"
"1138","Chu","PFDA",0,0,0,2.15466055510604,0.00281338753938117,0.00102891364687604,0.000815188259373526,0.0211027467621427,0.00465748944563074,NA,0,NA,NA,0,0.00465748944563074,870.016991710387,0.485038517886786,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",14.94,22,"JBA","Spring"
"1139","Chu","PFHxS",17825.8722607917,0.568160872278502,0.706667751590177,0.0460049145549669,0.000136808042518503,0.000812893538578033,0.000815188259373526,0.0181158964511932,0.00176488984047006,NA,0.0240471369920361,0.918449212894968,0.0644067494875433,0.342915520786912,0.00176488984047006,870.016991710387,0.485038517886786,1.49657946835244,4.25105079006838,NA,NA,NA,NA,48,4.68124123737559,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",14.94,22,"JBA","Spring"
"1140","Chu","PFNA",4573.54091297785,0.0127907871568389,0.029336667790915,0.28249346899512,0.00124398918291603,0.000822487248579817,0.000815188259373526,0.016947128938213,0.00288166469086937,NA,0.00216798830106819,0.863446693026351,0.122506456347916,0.0152803565206463,0.00288166469086937,870.016991710387,0.485038517886786,2.55335529627057,3.66025256845463,NA,NA,NA,NA,2.6685,3.42626720713961,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",14.94,22,"JBA","Spring"
"1141","Dac","PFNA",922.357389514281,0.0127907871568389,0.029336667790915,0.388078927704968,0.00170894566129235,9.03592438592446e-05,0.00097738253266876,0.0194178493110793,0.00277668743782035,NA,0.00297830097859712,0.159078357203198,0.781157342941518,0.000606514463715894,0.00277668743782035,482.398667091519,0.224309638593502,1.85800195930307,2.96489923148714,NA,NA,NA,NA,6.8867,3.83801116456186,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",6.03,22,"JBA","Spring"
"1142","Dac","PFOA",1546.73790255159,0.203465296693146,1,0.0541252104474474,0.000513755788480966,2.27564642533141e-05,0.00097738253266876,0.00513345441557269,0.00151389478540304,NA,0.00881008160181509,0.0370431835692944,0.780941385298378,0.000417897522375266,0.00151389478540304,482.398667091519,0.224309638593502,0.880926381929401,3.1894167279727,NA,NA,NA,NA,2.0783,3.3177082376103,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",6.03,22,"JBA","Spring"
"1143","Dac","PFDA",0,0,0,2.95999182129124,0.00386492623488024,0.000113766065434913,0.00097738253266876,0.0241793142762482,0.00495607483298391,NA,0,NA,NA,0,0.00495607483298391,482.398667091519,0.224309638593502,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",6.03,22,"JBA","Spring"
"1144","Dac","PFHxS",2501.89391011679,0.568160872278502,0.706667751590177,0.0631998253735158,0.000187941755364665,8.63876239387628e-05,0.00097738253266876,0.020757011332533,0.00125171191197219,NA,0.0330350544791005,0.436638150547356,0.478394638442439,0.0301516027394215,0.00125171191197219,482.398667091519,0.224309638593502,0.643797568282668,3.3982688899986,NA,NA,NA,NA,52.4,4.71933128698373,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",6.03,22,"JBA","Spring"
"1145","Dac","PFUA",0,0,0,12.2559661357248,0.00520194062405877,0.000138585223319031,0.00097738253266876,0.0278992087802863,0.00631790838004656,NA,0,NA,NA,0,0.00631790838004656,482.398667091519,0.224309638593502,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",6.03,22,"JBA","Spring"
"1146","Dac","PFOS",291266.609719595,0.631114749407163,0.806021391324601,5.41252104474474,0.00514611296427406,0.00012307080042369,0.00097738253266876,0.0268204393741153,0.00624656629736651,NA,1.36636874512603,0.379126140465112,0.616969335437564,0.839630236119269,0.00624656629736651,482.398667091519,0.224309638593502,2.66418237081147,5.46429070074269,NA,NA,NA,NA,1886.9,6.2757488844792,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",6.03,22,"JBA","Spring"
"1147","Dar","PFUA",0,0,0,14.4997502029636,0.0061542956943753,0.00138364269386823,0.00107593557981841,0.0299835574334943,0.00861387396806194,NA,0,NA,NA,0,0.00861387396806194,353.029166168761,0.149118225635912,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",3.73,22,"JBA","Spring"
"1148","Dar","PFHxS",14071.222622825,0.568160872278502,0.706667751590177,0.074770252352097,0.000222349545953031,0.000910175573645365,0.00107593557981841,0.0223077667305198,0.00220846069941681,NA,0.039083009253103,0.906726053679833,0.0832056198982228,0.425903716471866,0.00220846069941681,353.029166168761,0.149118225635912,1.39386051241233,4.14833183412827,NA,NA,NA,NA,37.6166666666667,4.57538030869412,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",3.73,22,"JBA","Spring"
"1149","Dar","PFOS",1476771.97277948,0.631114749407163,0.806021391324601,6.40342852191154,0.00608824728070232,0.00123538106046514,0.00107593557981841,0.0288241932127325,0.00839956392098587,NA,1.61651927478115,0.890119098626413,0.109409166692704,13.151500219555,0.00839956392098587,353.029166168761,0.149118225635912,3.36920511148171,6.16931344141293,NA,NA,NA,NA,679.583333333333,5.83224271932867,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",3.73,22,"JBA","Spring"
"1150","Dar","PFDA",0,0,0,3.50189789497163,0.00457250487950454,0.00115252281719897,0.00107593557981841,0.0259857497756951,0.00680096327652192,NA,0,NA,NA,0,0.00680096327652192,353.029166168761,0.149118225635912,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",3.73,22,"JBA","Spring"
"1151","Dar","PFNA",4466.81484735163,0.0127907871568389,0.029336667790915,0.459127207797497,0.00202181410463827,0.000921234662023556,0.00107593557981841,0.020868555973712,0.00401898434648023,NA,0.00352355903571092,0.852436489259856,0.140252882822465,0.021415675982242,0.00401898434648023,353.029166168761,0.149118225635912,2.54310067884609,3.64999795103015,NA,NA,NA,NA,1.68091666666667,3.22554618333601,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",3.73,22,"JBA","Spring"
"1152","Dar","PFOA",2503.01034433645,0.203465296693146,1,0.0640342852191154,0.000607812596396348,0.000236167676975481,0.00107593557981841,0.00551697456776295,0.00191991585319024,NA,0.0104230038725127,0.44901415306778,0.475482849350362,0.00984278668017725,0.00191991585319024,353.029166168761,0.149118225635912,1.0899722984027,3.398462644446,NA,NA,NA,NA,2.6835,3.42870159962305,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",3.73,22,"JBA","Spring"
"1153","Kil","PFDA",0,0,0,2.84541259681021,0.00371531762870653,7.1291382872884e-06,0.000955580505170302,0.0237736580128698,0.00467802727216412,NA,0,NA,NA,0,0.00467802727216412,519.095541309972,0.246880294749032,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",6.75,22,"JBA","Spring"
"1154","Kil","PFOA",1594.9992061122,0.203465296693146,1,0.0520300611996242,0.000493868659268863,8.537095646598e-07,0.000955580505170302,0.00504733047042466,0.00145030287400382,NA,0.00846904947115528,0.0163192135284219,0.7578511284048,0.000182368570188008,0.00145030287400382,519.095541309972,0.246880294749032,0.894270125186155,3.20276047122945,NA,NA,NA,NA,1.83,3.26245108973043,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",6.75,22,"JBA","Spring"
"1155","Kil","PFOS",187679.094658235,0.631114749407163,0.806021391324601,5.20300611996242,0.00494691051097773,8.87153098983894e-06,0.000955580505170302,0.0263704729650448,0.00591136254713787,NA,1.31347756142561,0.0222590975176294,0.969893321569059,0.0301443720425792,0.00591136254713787,519.095541309972,0.246880294749032,2.47330756986005,5.27341589979127,NA,NA,NA,NA,1670,6.22271647114758,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",6.75,22,"JBA","Spring"
"1156","Kil","PFHxS",1624.66254424544,0.568160872278502,0.706667751590177,0.0607534040940559,0.000180666660743663,1.85422588436462e-06,0.000955580505170302,0.0204087710325867,0.00113810139179833,NA,0.0317562904988498,0.0937843816506841,0.738515937362025,0.00403274176938197,0.00113810139179833,519.095541309972,0.246880294749032,0.456291846435025,3.21076316815096,NA,NA,NA,NA,35.1,4.54530711646582,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",6.75,22,"JBA","Spring"
"1157","Kil","PFNA",833.77784873027,0.0127907871568389,0.029336667790915,0.373056662354766,0.00164279356345794,5.06891705434296e-06,0.000955580505170302,0.0190920761272585,0.00260344298568259,NA,0.00286301301937232,0.0353617959466469,0.878688287533743,0.000115218654464823,0.00260344298568259,519.095541309972,0.246880294749032,1.81415308070504,2.9210503528891,NA,NA,NA,NA,4.39,3.64246452024212,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",6.75,22,"JBA","Spring"
"1158","Kil","PFUA",0,0,0,11.7815462116574,0.00500057712088496,1.07494005112633e-05,0.000955580505170302,0.0274311438610036,0.00596690702656653,NA,0,NA,NA,0,0.00596690702656653,519.095541309972,0.246880294749032,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",6.75,22,"JBA","Spring"
"1159","Mad","PFUA",0,0,0,10.797602845836,0.00458295072491115,0.00117435131227765,0.000909126793354268,0.0264248055329064,0.00666642883054307,NA,0,NA,NA,0,0.00666642883054307,610.36057862232,0.30511842121996,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",8.66,22,"JBA","Spring"
"1160","Mad","PFHxS",16538.5223620531,0.568160872278502,0.706667751590177,0.0556795447011123,0.0001655781690406,0.000676012458076229,0.000909126793354268,0.0196600553164824,0.0017507174204711,NA,0.0291041435906175,0.916048447604981,0.070491625512284,0.378212381418438,0.0017507174204711,610.36057862232,0.30511842121996,1.46402538309712,4.21849670481305,NA,NA,NA,NA,25.1,4.39967372148104,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",8.66,22,"JBA","Spring"
"1161","Mad","PFNA",4157.60830616067,0.0127907871568389,0.029336667790915,0.341900596639362,0.00150559460848722,0.000743267381167226,0.000909126793354268,0.0183916646509029,0.00315798878300871,NA,0.00262390665624619,0.84310884053067,0.14496738539505,0.0152602524531975,0.00315798878300871,610.36057862232,0.30511842121996,2.51194629927461,3.61884357145867,NA,NA,NA,NA,0.504,2.70243053644553,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",8.66,22,"JBA","Spring"
"1162","Mad","PFDA",0,0,0,2.60777614422931,0.00340503050110793,0.000944441699049236,0.000909126793354268,0.0229014981285189,0.00525859899351143,NA,0,NA,NA,0,0.00525859899351143,610.36057862232,0.30511842121996,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",8.66,22,"JBA","Spring"
"1163","Mad","PFOA",3247.89925529319,0.203465296693146,1,0.0476847373668322,0.000452622902375432,0.000182299422037159,0.000909126793354268,0.00486216421805478,0.00154404911776686,NA,0.00776175138886182,0.549644724094873,0.360119870892053,0.0118466267636277,0.00154404911776686,610.36057862232,0.30511842121996,1.20311220360564,3.51160254964894,NA,NA,NA,NA,0.9055,2.95688845465008,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",8.66,22,"JBA","Spring"
"1164","Mad","PFOS",1488819.60470611,0.631114749407163,0.806021391324601,4.76847373668322,0.00453376611624855,0.00103508737947979,0.000909126793354268,0.025403046385634,0.00647798028908261,NA,1.20378164295259,0.893913599267615,0.105369499115717,10.2124124173949,0.00647798028908261,610.36057862232,0.30511842121996,3.37273374899833,6.17284207892955,NA,NA,NA,NA,603.25,5.78049733058082,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",8.66,22,"JBA","Spring"
"1165","Min","PFDA",0,0,0,3.64372916327361,0.00475769707694363,0.000357238722047079,0.00110062453284467,0.0264316905975002,0.00621556033183538,NA,0,NA,NA,0,0.00621556033183538,327.935624694625,0.135411584137963,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",3.33,22,"JBA","Spring"
"1166","Min","PFHxS",5378.26506441024,0.568160872278502,0.706667751590177,0.0777985415942204,0.000231354982163542,0.000279181599728767,0.00110062453284467,0.0226905897744694,0.00161116111473698,NA,0.0406659202738342,0.747268264151895,0.222082922730206,0.136833356115744,0.00161116111473698,327.935624694625,0.135411584137963,0.976170880629132,3.73064220234507,NA,NA,NA,NA,30.34,4.48201557645071,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",3.33,22,"JBA","Spring"
"1167","Min","PFOS",357260.623529954,0.631114749407163,0.806021391324601,6.66277542921227,0.00633482895140095,0.000383878815123027,0.00110062453284467,0.0293188444935349,0.00781933229936865,NA,1.6819903381454,0.501441898149545,0.496118475217981,1.70003833753268,0.00781933229936865,327.935624694625,0.135411584137963,2.75287682193862,5.55298515186984,NA,NA,NA,NA,1293.4,6.1117328566111,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",3.33,22,"JBA","Spring"
"1168","Min","PFUA",0,0,0,15.0870083192843,0.00640355240888203,0.000430582077775755,0.00110062453284467,0.0304981045355772,0.00793475901950246,NA,0,NA,NA,0,0.00793475901950246,327.935624694625,0.135411584137963,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",3.33,22,"JBA","Spring"
"1169","Min","PFNA",1619.91039998733,0.0127907871568389,0.029336667790915,0.477722437055143,0.00210370011826061,0.00028505814024266,0.00110062453284467,0.0212266807567617,0.00348938279134794,NA,0.00366626760745123,0.535288696756543,0.438635339282096,0.00447413018012933,0.00348938279134794,327.935624694625,0.135411584137963,2.10259372145287,3.20949099363694,NA,NA,NA,NA,2.564,3.40891802084678,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",3.33,22,"JBA","Spring"
"1170","Min","PFOA",1997.62991168528,0.203465296693146,1,0.0666277542921226,0.000632429770860686,7.27305748911635e-05,0.00110062453284467,0.0056116512345462,0.00180578487859652,NA,0.0108451486360358,0.281192094083495,0.608590888681739,0.00501087037668163,0.00180578487859652,327.935624694625,0.135411584137963,0.99202468629489,3.30051503233819,NA,NA,NA,NA,3.842,3.58455736052567,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",3.33,22,"JBA","Spring"
"1171","Phy","PFOA",7226.33761576005,0.203465296693146,1,568.290798312902,12.7206702188445,0,0.08,0,12.8006702188445,NA,92.5019647093757,0,1,0,12.8006702188445,NA,NA,1.55042790197702,3.85891824802032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",NA,22,"JBA","Spring"
"1172","Phy","PFOS",228622.156929358,0.631114749407163,0.806021391324601,7546.93510900909,8.25336912587369,0,0.08,0,8.33336912587369,NA,1905.19282404576,0,1,0,8.33336912587369,NA,NA,2.55900998784218,5.3591183177734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",NA,22,"JBA","Spring"
"1173","Phy","PFUA",0,0,0,10736.4360669518,4.33922214091689,0,0.08,0,4.41922214091689,NA,0,NA,NA,0,4.41922214091689,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",NA,22,"JBA","Spring"
"1174","Phy","PFHxS",39519.6924199198,0.568160872278502,0.706667751590177,1120.50004663518,14.7403162856192,0,0.08,0,14.8203162856192,NA,585.694341173601,0,1,0,14.8203162856192,NA,NA,1.84234223411738,4.59681355583332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",NA,22,"JBA","Spring"
"1175","Phy","PFNA",1206.97878739674,0.0127907871568389,0.029336667790915,1780.60787864424,11.2418442395256,0,0.08,0,11.3218442395256,NA,13.6652258313174,0,1,0,11.3218442395256,NA,NA,1.97480236527244,3.08169963745651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",NA,22,"JBA","Spring"
"1176","Phy","PFDA",0,0,0,5292.89323402379,8.68254649532456,0,0.08,0,8.76254649532456,NA,0,NA,NA,0,8.76254649532456,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",NA,22,"JBA","Spring"
"1177","Pum","PFDA",0,0,0,2.18739743493735,0.00285613280130996,0.00128398438701185,0.000822242856175449,0.0212395656858804,0.00496236004449725,NA,0,NA,NA,0,0.00496236004449725,845.99073767442,0.467597207638382,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",14.31,22,"JBA","Spring"
"1178","Pum","PFHxS",23328.8559949437,0.568160872278502,0.706667751590177,0.0467038911783921,0.000138886638349884,0.000882770502685553,0.000822242856175449,0.0182333502349558,0.00184389999721089,NA,0.0244124976666583,0.945724191983283,0.0490934967516415,0.470275925687087,0.00184389999721089,845.99073767442,0.467597207638382,1.61342212058125,4.36789344229718,NA,NA,NA,NA,13.475,4.12952877385878,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",14.31,22,"JBA","Spring"
"1179","Pum","PFNA",4905.30978640876,0.0127907871568389,0.029336667790915,0.286785539375165,0.0012628897583668,0.00100443555896175,0.000822242856175449,0.017057005058507,0.003089568173504,NA,0.00220092767628419,0.885374516687408,0.109640004994368,0.0177731228464843,0.003089568173504,845.99073767442,0.467597207638382,2.58376916751957,3.69066643970364,NA,NA,NA,NA,0.663484911931035,2.82183105117996,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",14.31,22,"JBA","Spring"
"1180","Pum","PFOA",3869.56419192031,0.203465296693146,1,0.0399978627125206,0.000379659188861289,0.000242005387974125,0.000822242856175449,0.00450932317638691,0.00144390743301086,NA,0.00651054160311578,0.664822118348892,0.294396916838007,0.0147024367872837,0.00144390743301086,845.99073767442,0.467597207638382,1.2791717094919,3.5876620555352,NA,NA,NA,NA,0.560518281189655,2.74858978158811,NA,NA,NA,NA,NA,NA,13.2458333333333,8,9.331,"default",14.31,22,"JBA","Spring"
