"","SppAlias","PFAA","C_B_re","C_WTO","C_s","k1","k2","ke","kg","kd","Total Elimination","RMR","Gill_uptake","Dietary_uptake","Sediment_uptake","Gill_up%","Diet_up%","Sed_up%","G_V","G_D","log_BAF_re","log_ngkg_re","log_ngkg_re_max","log_ngkg_re_min","logngkg_re_Up","logngkg_re_Lo","Obs_ngg","Obs_logngkg","Obs_ngg_max","Obs_logngkg_max","Obs_ngg_min","Obs_logngkg_min","Obs_logngkg_Up","Obs_logngkg_Lo","temperature","pH","env_DO","runID","WB","iteration","loc","Seasonality"
"11","Dac","PFUA",0,0,0,100.124573924125,0.0424970241264196,0.00230575249026523,0.00347761109702282,0.0735499484390541,0.0487911881501392,NA,0,0,0,NA,NA,NA,9.75737836030244,0.00146410538987651,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.0149297051284446,1,"JBA","Spring"
"12","Dac","PFOS",297519.043595384,0.639737575046485,1.66465147547855,44.2173515705766,0.0420409425260608,0.00190294841566772,0.00347761109702282,0.0707060170994107,0.0585069246948768,NA,11.3150005074954,6.03307333358662,0.0588504378448728,0.650028708471693,0.346590427861535,0.00338086366677185,9.75737836030244,0.00146410538987651,2.66751290947642,5.47351476927027,NA,NA,NA,NA,1304.83162370469,6.11555447365608,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.0149297051284446,1,"JBA","Spring"
"13","Dar","PFUA",0,0,0,146.660495081072,0.0622488002053932,0.00407332711196596,0.00432521934041837,0.0866219019099301,0.0713955570317009,NA,0,0,0,NA,NA,NA,4.80252899131303,0.00057940476900016,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00501667092465796,1,"JBA","Spring"
"14","Dar","PFHxS",7813.38403524284,0.769445721516386,0.443657715489708,0.756278009882814,0.00224899698505551,0.00070263160802107,0.00432521934041837,0.064446695020988,0.322580688029213,NA,0.535361688662757,1.9736481998688,0.0114369093935494,0.212407454544758,0.783054893875782,0.00453765157945985,4.80252899131303,0.00057940476900016,1.00666118171103,3.89283917082026,NA,NA,NA,NA,61.3922833542423,4.78811378633202,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00501667092465796,1,"JBA","Spring"
"15","Dar","PFOS",319130.989939322,0.639737575046485,1.66465147547855,64.7687018116944,0.0615807409000255,0.00336173609567276,0.00432521934041837,0.0832725217027461,0.0855054041356258,NA,16.5739888943689,10.6579874821475,0.0554478904477183,0.607385612222639,0.390582393481921,0.00203199429543986,4.80252899131303,0.00057940476900016,2.69796711959913,5.50396897939298,NA,NA,NA,NA,658.253206354799,5.81839298323394,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00501667092465796,1,"JBA","Spring"
"16","Dar","PFDA",0,0,0,35.4206156527394,0.0462494746462383,0.00270148202591752,0.00432521934041837,0.0750723149886061,0.0614640604221938,NA,0,0,0,NA,NA,NA,4.80252899131303,0.00057940476900016,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00501667092465796,1,"JBA","Spring"
"17","Dar","PFNA",1883.0324463737,0.0132312085883226,0.0628391254199669,4.6439299062551,0.0204500252347477,0.00192079151243153,0.00432521934041837,0.0602888437293113,0.0429337438871068,NA,0.0368668831555265,0.0424633503431817,0.00151539928501239,0.45601576592459,0.525239878532218,0.0187443555431919,4.80252899131303,0.00057940476900016,2.15325828728311,3.27485780337283,NA,NA,NA,NA,1.43904457703024,3.1580742472086,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00501667092465796,1,"JBA","Spring"
"18","Dar","PFOA",1972.98639213992,0.187159062840044,0.0942011814746687,0.647687018116944,0.00614783669071627,0.000323500674463634,0.00432521934041837,0.0159384299514271,0.0799597194761563,NA,0.0969763962595441,0.060182474613327,0.000600567572910273,0.614710582231648,0.381482561083092,0.00380685668526055,4.80252899131303,0.00057940476900016,1.02291322800883,3.29512408989541,NA,NA,NA,NA,2.83464063451914,3.452498008436,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00501667092465796,1,"JBA","Spring"
"19","Kil","PFDA",0,0,0,31.9260544372433,0.0416865494300213,0.00258385928423007,0.00407596554802961,0.0718036604393371,0.05572645048541,NA,0,0,0,NA,NA,NA,5.82434776895655,0.000745653396870039,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00675,1,"JBA","Spring"
"20","Kil","PFOA",2014.01481705992,0.187159062840044,0.0942011814746687,0.583786888444389,0.00554129749701032,0.00030941542943772,0.00407596554802961,0.0152444694471208,0.0722662753158438,NA,0.087408805551646,0.0575621248950458,0.000574418813149307,0.600560622487467,0.395492711981339,0.00394666553119332,5.82434776895655,0.000745653396870039,1.03185179943712,3.3040626613237,NA,NA,NA,NA,1.83,3.26245108973043,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00675,1,"JBA","Spring"
"21","Kil","PFOS",325262.071264405,0.639737575046485,1.66465147547855,58.3786888444389,0.0555052488509736,0.00321536583941744,0.00407596554802961,0.0796468295027108,0.0774322926220107,NA,14.9388163342939,10.1939378617933,0.0530336848995504,0.593144689571991,0.404749611565216,0.00210569886279344,5.82434776895655,0.000745653396870039,2.7062315634605,5.51223342325434,NA,NA,NA,NA,1670,6.22271647114758,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00675,1,"JBA","Spring"
"22","Kil","PFHxS",8183.61440577373,0.769445721516386,0.443657715489708,0.681664405551952,0.00202711327431502,0.000672038972075758,0.00407596554802961,0.0616406808079232,0.290971407939627,NA,0.482543459533003,1.8877154006986,0.0109389454513894,0.202647364440434,0.792758752000089,0.00459388355947682,5.82434776895655,0.000745653396870039,1.02676716905946,3.91294515816868,NA,NA,NA,NA,35.1,4.54530711646582,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00675,1,"JBA","Spring"
"23","Kil","PFNA",1931.53063354753,0.0132312085883226,0.0628391254199669,4.18576459662344,0.0184324469480829,0.0018371600976249,0.00407596554802961,0.057663862691283,0.0389812849773275,NA,0.0332296346877245,0.0406144927010867,0.00144941867994291,0.441334435987129,0.539415326036041,0.0192502379768298,5.82434776895655,0.000745653396870039,2.16430208423744,3.28590160032715,NA,NA,NA,NA,4.39,3.64246452024212,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00675,1,"JBA","Spring"
"24","Kil","PFUA",0,0,0,132.19112269691,0.056107398117931,0.0038959741264185,0.00407596554802961,0.0828503774300043,0.0647537305065707,NA,0,0,0,NA,NA,NA,5.82434776895655,0.000745653396870039,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00675,1,"JBA","Spring"
"25","Mad","PFUA",0,0,0,125.441218416279,0.0532424586348187,0.00391585289856023,0.00395570259034616,0.0810101314037686,0.0617539711952239,NA,0,0,0,NA,NA,NA,6.41977245657823,0.00084686895001271,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00784039849711915,1,"JBA","Spring"
"26","Mad","PFHxS",7471.46615323877,0.769445721516386,0.443657715489708,0.646857457890732,0.00192360541169556,0.00103832387655961,0.00395570259034616,0.0602715377644039,0.276602374529132,NA,0.45790396713259,1.59802533896585,0.0106959731014428,0.221570872930516,0.77325355256689,0.00517557450259385,6.41977245657823,0.00084686895001271,0.987227844270031,3.87340583337925,NA,NA,NA,NA,20.1165400302038,4.30355328577716,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00784039849711915,1,"JBA","Spring"
"27","Mad","PFNA",2096.52815409584,0.0132312085883226,0.0628391254199669,3.97203231421258,0.0174912547559064,0.00199176926066911,0.00395570259034616,0.056383051457023,0.0373271145435094,NA,0.0315328728413427,0.0453072490534576,0.00141722465682733,0.402938180641481,0.578952022396615,0.0181097969619039,6.41977245657823,0.00084686895001271,2.19990118279219,3.3215006988819,NA,NA,NA,NA,0.521987821087241,2.71766037025071,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00784039849711915,1,"JBA","Spring"
"28","Mad","PFDA",0,0,0,30.2958556227305,0.0395579630869912,0.00272396024931605,0.00395570259034616,0.0702087805499328,0.0532408628653162,NA,0,0,0,NA,NA,NA,6.41977245657823,0.00084686895001271,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00784039849711915,1,"JBA","Spring"
"29","Mad","PFOA",1944.99661524754,0.187159062840044,0.0942011814746687,0.553977733813618,0.00525834939178028,0.000379231197956943,0.00395570259034616,0.0149058641782934,0.0687497138376115,NA,0.0829455627958468,0.0502107379109459,0.000561660006598473,0.620302331514245,0.375497335160284,0.00420033332547096,6.41977245657823,0.00084686895001271,1.01670798800105,3.28891884988764,NA,NA,NA,NA,1.05262996830954,3.02227573019408,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00784039849711915,1,"JBA","Spring"
"30","Mad","PFOS",342898.256575016,0.639737575046485,1.66465147547855,55.3977733813618,0.0526710561368704,0.0032822711490229,0.00395570259034616,0.0778777396561562,0.0737974178128272,NA,14.1760148823869,11.0771353076793,0.0518557176902219,0.560205950319168,0.437744822034758,0.00204922764607327,6.41977245657823,0.00084686895001271,2.7291634172086,5.53516527700245,NA,NA,NA,NA,525.585432803258,5.7206433197541,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00784039849711915,1,"JBA","Spring"
"31","Min","PFDA",0,0,0,33.0390227793018,0.0431397766020939,0.00367400134845517,0.00415656400349751,0.0728659380579524,0.0586076936640187,NA,0,0,0,NA,NA,NA,5.46524207840025,0.000686112193702824,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00612045817007311,1,"JBA","Spring"
"32","Min","PFHxS",6410.55656862257,0.769445721516386,0.443657715489708,0.705427783666174,0.00209778009925933,0.0019825634845581,0.00415656400349751,0.062552605286673,0.302340512602382,NA,0.499365318782266,1.43048005645383,0.00832558378782443,0.257647714953768,0.73805669711109,0.00429558793514132,5.46524207840025,0.000686112193702824,0.920717747771274,3.8068957368805,NA,NA,NA,NA,26.3604769550264,4.42095326392888,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00612045817007311,1,"JBA","Spring"
"33","Min","PFOS",373626.013025026,0.639737575046485,1.66465147547855,60.4138176343889,0.0574402071750798,0.00423743423016134,0.00415656400349751,0.0808251405227442,0.0809801306837597,NA,15.4595956770898,14.7563239777008,0.0403637068280841,0.510954881414845,0.487711058272933,0.00133406031222219,5.46524207840025,0.000686112193702824,2.76643524577261,5.57243710556646,NA,NA,NA,NA,751.996807530789,5.87621599687528,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00612045817007311,1,"JBA","Spring"
"34","Min","PFUA",0,0,0,136.799413237542,0.0580633478574542,0.00494387426581045,0.00415656400349751,0.0840760823745605,0.067861688721966,NA,0,0,0,NA,NA,NA,5.46524207840025,0.000686112193702824,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00612045817007311,1,"JBA","Spring"
"35","Min","PFNA",2349.4214941912,0.0132312085883226,0.0628391254199669,4.33168377033495,0.0190750171084582,0.00278349676075964,0.00415656400349751,0.0585169533326941,0.0411610031477364,NA,0.0343880469023721,0.0612133523644909,0.00110314625090025,0.355599074668682,0.632993537550382,0.0114073877809355,5.46524207840025,0.000686112193702824,2.24936142158201,3.37096093767172,NA,NA,NA,NA,3.79425636130152,3.57912667092199,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00612045817007311,1,"JBA","Spring"
"36","Min","PFOA",1855.18160884969,0.187159062840044,0.0942011814746687,0.604138176343889,0.00573447165513322,0.000605097527217173,0.00415656400349751,0.0154699991569191,0.0750089393060967,NA,0.0904559479283326,0.0482620691122625,0.000437187659398173,0.650036397297161,0.346821875734446,0.00314172696839268,5.46524207840025,0.000686112193702824,0.996175568431418,3.268386430318,NA,NA,NA,NA,3.43884274920216,3.5364123169342,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00612045817007311,1,"JBA","Spring"
"37","Phy","PFOA",6293.22490742344,0.187159062840044,0.0942011814746687,568.290798312902,12.7206702188445,0,0.8,0,13.5206702188445,NA,85.0886185862908,0,0,1,0,0,NA,NA,1.52666239096491,3.7988732528515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",NA,1,"JBA","Spring"
"38","Phy","PFOS",213315.414341055,0.639737575046485,1.66465147547855,7546.93510900909,8.25336912587369,0,0.8,0,9.05336912587369,NA,1931.22318626826,0,0,1,0,0,NA,NA,2.52302037925327,5.32902223904712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",NA,1,"JBA","Spring"
"39","Phy","PFUA",0,0,0,10736.4360669518,4.33922214091689,0,0.8,0,5.13922214091689,NA,0,0,0,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",NA,1,"JBA","Spring"
"40","Phy","PFHxS",51040.8433726005,0.769445721516386,0.443657715489708,1120.50004663518,14.7403162856192,0,0.8,0,15.5403162856192,NA,793.190849494965,0,0,1,0,0,NA,NA,1.82173985272145,4.70791784183067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",NA,1,"JBA","Spring"
"41","Phy","PFNA",1173.88634769191,0.0132312085883226,0.0628391254199669,1780.60787864424,11.2418442395256,0,0.8,0,12.0418442395256,NA,14.1357565538116,0,0,1,0,0,NA,NA,1.94802653571152,3.06962605180124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",NA,1,"JBA","Spring"
"42","Phy","PFDA",0,0,0,5292.89323402379,8.68254649532456,0,0.8,0,9.48254649532456,NA,0,0,0,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",NA,1,"JBA","Spring"
"43","Pum","PFDA",0,0,0,25.2517080035744,0.0329717089204576,0.00288476918225064,0.00356474064661778,0.0649373646535719,0.0452584427068589,NA,0,0,0,NA,NA,NA,9.00338121558907,0.0013179468837438,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.0131921810964091,1,"JBA","Spring"
"44","Pum","PFHxS",5924.00111691867,0.769445721516386,0.443657715489708,0.539158089806048,0.00160333224369433,0.00166554415307779,0.00356474064661778,0.0557462299641432,0.231616850078105,NA,0.381664654588434,0.980540925958223,0.00989289801322228,0.278161269436739,0.714628681016667,0.00721004954659349,9.00338121558907,0.0013179468837438,0.886437142622386,3.77261513173161,NA,NA,NA,NA,12.1452511165549,4.08440649875471,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.0131921810964091,1,"JBA","Spring"
"45","Pum","PFNA",2343.12649340405,0.0132312085883226,0.0628391254199669,3.31070366284701,0.014579025699505,0.0022037099972524,0.00356474064661778,0.0521496989987146,0.0319234991889538,NA,0.0262827664423515,0.0472072136790511,0.0013108165903975,0.351370140395915,0.631105760289368,0.0175240993147164,9.00338121558907,0.0013179468837438,2.24819621847588,3.3697957345656,NA,NA,NA,NA,0.0838871902810691,1.92369564837364,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.0131921810964091,1,"JBA","Spring"
"46","Pum","PFOA",1795.86784401716,0.187159062840044,0.0942011814746687,0.461742495374441,0.00438285371687553,0.000492618731454418,0.00356474064661778,0.013786702034143,0.0577473174097975,NA,0.0691354341661632,0.0340516268002424,0.000519489448102194,0.6666448154898,0.328345959480288,0.0050092250299121,9.00338121558907,0.0013179468837438,0.98206351235681,3.2542743742434,NA,NA,NA,NA,0.929273427044419,2.96814351849832,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.0131921810964091,1,"JBA","Spring"
"47","Pum","PFOS",373117.952994868,0.639737575046485,1.66465147547855,46.1742495374441,0.0439015206030433,0.00329170834174117,0.00356474064661778,0.0720305229465005,0.0623339924369808,NA,11.8157609714703,11.3942084020926,0.0479622865209534,0.508031459725586,0.489906349739937,0.00206219053447767,9.00338121558907,0.0013179468837438,2.7658442863229,5.57184614611674,NA,NA,NA,NA,441.123806088205,5.64456049594154,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.0131921810964091,1,"JBA","Spring"
"48","Pum","PFUA",0,0,0,104.555720706692,0.0443777867039379,0.00381869293147899,0.00356474064661778,0.0749277284464291,0.0522946268741953,NA,0,0,0,NA,NA,NA,9.00338121558907,0.0013179468837438,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.0131921810964091,1,"JBA","Spring"
"49","Swa","PFDA",0,0,0,43.4497831082706,0.0567333346758218,0.0031487404366429,0.00486084591849031,0.0819421957379877,0.0747868402333038,NA,0,0,0,NA,NA,NA,3.2861161518498,0.000352769688655244,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00279831771117169,1,"JBA","Spring"
"50","Swa","PFHxS",3943.02333878793,0.769445721516386,0.443657715489708,0.927711585284698,0.00275880103750425,0.00197387048852783,0.00486084591849031,0.0703442234181494,0.396370630515517,NA,0.656717813290615,0.890576454912358,0.0156043787297969,0.420192195174934,0.569823549761296,0.00998425506376943,3.2861161518498,0.000352769688655244,0.709651358564257,3.59582934767348,NA,NA,NA,NA,34.8124518087398,4.54173461131959,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00279831771117169,1,"JBA","Spring"
"51","Swa","PFNA",1925.18097466136,0.0132312085883226,0.0628391254199669,5.696618861033,0.0250856498294583,0.00243135754327285,0.00486084591849031,0.0658058864234301,0.0522963349173189,NA,0.0452238914391003,0.0533884254130736,0.00206759217516701,0.449184865938041,0.53027884042461,0.0205362936373485,3.2861161518498,0.000352769688655244,2.16287204508078,3.28447156117049,NA,NA,NA,NA,11.5496581730834,4.0625691309173,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00279831771117169,1,"JBA","Spring"
"52","Swa","PFOA",1555.68448643954,0.187159062840044,0.0942011814746687,0.794505119140901,0.00754143218219391,0.000562767683919189,0.00486084591849031,0.0173969584797574,0.0978061578342849,NA,0.118959066816023,0.032377048583601,0.000819407021429451,0.781825496197454,0.212789178259369,0.00538532554317641,3.2861161518498,0.000352769688655244,0.919710658985164,3.19192152087175,NA,NA,NA,NA,3.12441835353813,3.49476918028486,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00279831771117169,1,"JBA","Spring"
"53","Swa","PFOS",318918.060217233,0.639737575046485,1.66465147547855,79.4505119140901,0.0755399020159546,0.00354213043052461,0.00486084591849031,0.0908928048109063,0.103861359991067,NA,20.3309911312488,12.7166199078067,0.0756524208194294,0.613797947653241,0.383918085946194,0.00228396640056539,3.2861161518498,0.000352769688655244,2.6976772540888,5.50367911388265,NA,NA,NA,NA,799.66332379777,5.90290717775102,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00279831771117169,1,"JBA","Spring"
"54","Swa","PFUA",0,0,0,179.905588437488,0.0763593974252459,0.00407766243294209,0.00486084591849031,0.0945486873899858,0.0862157209492051,NA,0,0,0,NA,NA,NA,3.2861161518498,0.000352769688655244,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,10.7993000302929,8,9.331,"default",0.00279831771117169,1,"JBA","Spring"
"55","Bas","PFUA",0,0,0,208.650824601481,0.088560068518304,0.00899790548183295,0.00428371155544476,0.176550623636632,0.102906148834587,NA,0,0,0,NA,NA,NA,7.16995675377557,0.00123926215897245,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,19.7903905018931,8,6.449,"default",0.00526447655683322,1,"JBA","Summer"
"56","Bas","PFOA",6960.51595849869,0.664254031201208,0.347748193205131,0.92145079926991,0.00874639891488229,0.0011607471100041,0.00428371155544476,0.0324853147491403,0.112587845372757,NA,0.48966192637489,0.291748226173224,0.00225934190194271,0.62483218989979,0.372284781070826,0.00288302902938465,7.16995675377557,0.00123926215897245,1.0203072348008,3.842641433522,NA,NA,NA,NA,0.67130251147924,2.82691827197195,NA,NA,NA,NA,NA,NA,19.7903905018931,8,6.449,"default",0.00526447655683322,1,"JBA","Summer"
"57","Bas","PFOS",929384.654948904,1.40505565338768,1.13429320579208,92.145079926991,0.0876096344912634,0.00775618282595894,0.00428371155544476,0.169723999522682,0.122750576773348,NA,51.7875861933114,62.2564128900624,0.0385033559036875,0.453948546762255,0.545713948755634,0.000337504482110933,7.16995675377557,0.00123926215897245,2.8205019708564,5.96819549757471,NA,NA,NA,NA,1683.55032114778,6.22622610193598,NA,NA,NA,NA,NA,NA,19.7903905018931,8,6.449,"default",0.00526447655683322,1,"JBA","Summer"
"58","Bas","PFDA",0,0,0,50.3921704324726,0.0657981620543999,0.00679732068133131,0.00428371155544476,0.153010540485081,0.0885279265067897,NA,0,0,0,NA,NA,NA,7.16995675377557,0.00123926215897245,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,19.7903905018931,8,6.449,"default",0.00526447655683322,1,"JBA","Summer"
