"","SppAlias","PFAA","C_B_re","C_WTO","C_s","k1","k2","ke","kg","kd","Total Elimination","RMR","Gill_uptake","Dietary_uptake","Sediment_uptake","Gill_up%","Diet_up%","Sed_up%","G_V","G_D","log_BAF_re","log_ngkg_re","log_ngkg_re_max","log_ngkg_re_min","logngkg_re_Up","logngkg_re_Lo","Obs_ngg","Obs_logngkg","Obs_ngg_max","Obs_logngkg_max","Obs_ngg_min","Obs_logngkg_min","Obs_logngkg_Up","Obs_logngkg_Lo","temperature","pH","env_DO","runID","WB","iteration","loc","Seasonality"
"200","Phy","PFOS",224613.745700152,0.620049472609768,2.18882186315567,7546.93510900909,8.25336912587369,0,0.08,0,8.33336912587369,NA,1871.78925366449,0,0,1,0,0,NA,NA,2.55900998784218,5.35143633028278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.324539263919,8,9.331,"default",NA,4,"JBA","Spring"
"201","Phy","PFUA",0,0,0,10736.4360669518,4.33922214091689,0,0.08,0,4.41922214091689,NA,0,0,0,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.324539263919,8,9.331,"default",NA,4,"JBA","Spring"
"202","Phy","PFHxS",56156.3987891123,0.807341013209894,0.208256661294845,1120.50004663518,14.7403162856192,0,0.08,0,14.8203162856192,NA,832.255591516009,0,0,1,0,0,NA,NA,1.84234223411738,4.74939924947496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.324539263919,8,9.331,"default",NA,4,"JBA","Spring"
"203","Phy","PFNA",1256.5342088365,0.0133159437335096,0.0574827340198681,1780.60787864424,11.2418442395256,0,0.08,0,11.3218442395256,NA,14.2262845940824,0,0,1,0,0,NA,NA,1.97480236527244,3.09917431665059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.324539263919,8,9.331,"default",NA,4,"JBA","Spring"
"204","Phy","PFDA",0,0,0,5292.89323402379,8.68254649532456,0,0.08,0,8.76254649532456,NA,0,0,0,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.324539263919,8,9.331,"default",NA,4,"JBA","Spring"
"205","Pum","PFDA",0,0,0,1.4048732948531,0.00183437387053041,0.00191827168173266,0.000638439574611973,0.0317318947174621,0.00439108512687505,NA,0,0,0,NA,NA,NA,1925.20337187393,2.47527712658199,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,17.324539263919,8,9.331,"default",50.7038784353743,4,"JBA","Spring"
"206","Pum","PFHxS",64620.1238596473,0.807341013209894,0.208256661294845,0.0299959433225392,8.92010414354633e-05,0.00131885844866973,0.000638439574611973,0.027240611157452,0.00204649906471717,NA,0.0222795988522689,0.916954989472629,0.00113460774625641,0.0236923954393154,0.975101048932324,0.00120655562836042,1925.20337187393,2.47527712658199,1.90331077075224,4.81036778610982,NA,NA,NA,NA,30.8528883612327,4.48929582770886,NA,NA,NA,NA,NA,NA,17.324539263919,8,9.331,"default",50.7038784353743,4,"JBA","Spring"
"207","Pum","PFNA",6514.4847829783,0.0133159437335096,0.0574827340198681,0.184190279819794,0.00081110093096722,0.00150062594870468,0.000638439574611973,0.0254831523731003,0.00295016645428387,NA,0.00147160044140386,0.0216497662788239,0.000292968253970139,0.0628504052336117,0.924637249047709,0.0125123457186798,1925.20337187393,2.47527712658199,2.68950812258335,3.8138800739615,NA,NA,NA,NA,0.231718296382869,2.36496032686034,NA,NA,NA,NA,NA,NA,17.324539263919,8,9.331,"default",50.7038784353743,4,"JBA","Spring"
"208","Pum","PFOA",6563.34364186709,0.208972187519073,0.182137930540789,0.0256889435264561,0.000243839115406154,0.0003615558625739,0.000638439574611973,0.00673692534001502,0.00124383455259203,NA,0.00429461977902199,0.021628182857409,0.000245409927927627,0.164115900864827,0.82650592982674,0.00937816930843333,1925.20337187393,2.47527712658199,1.49703665460117,3.81712514353158,NA,NA,NA,NA,1.2272463389379,3.08893174520748,NA,NA,NA,NA,NA,NA,17.324539263919,8,9.331,"default",50.7038784353743,4,"JBA","Spring"
"209","Pum","PFOS",4727147.05491793,0.620049472609768,2.18882186315567,2.56889435264561,0.00244245157158987,0.0021200382779144,0.000638439574611973,0.0351979939866002,0.00520092942411624,NA,0.63713663541925,26.9774353903117,0.0154084277554185,0.0230596122386636,0.976382717162135,0.000557670599201391,1925.20337187393,2.47527712658199,3.88217277036496,6.67459911280556,NA,NA,NA,NA,2818.55475597488,6.45002647626345,NA,NA,NA,NA,NA,NA,17.324539263919,8,9.331,"default",50.7038784353743,4,"JBA","Spring"
"210","Pum","PFUA",0,0,0,5.81693483166202,0.00246894853275764,0.00241669148571846,0.000638439574611973,0.0366137246739947,0.00552407959308808,NA,0,0,0,NA,NA,NA,1925.20337187393,2.47527712658199,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,17.324539263919,8,9.331,"default",50.7038784353743,4,"JBA","Spring"
"211","Swa","PFDA",0,0,0,3.96017770850107,0.00517089088229197,0.000296727223631162,0.00115426878871023,0.0494750645410661,0.00662188689463337,NA,0,0,0,NA,NA,NA,280.943097539115,0.199792153682418,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,17.324539263919,8,9.331,"default",2.62485559338238,4,"JBA","Spring"
"212","Swa","PFHxS",8274.54160517118,0.807341013209894,0.208256661294845,0.0845551456679959,0.000251447569800051,7.71761293554345e-05,0.00115426878871023,0.0424724400214075,0.00148289248786572,NA,0.0628036500176532,0.238509927938881,0.00265355056677116,0.206613295071602,0.784656976224962,0.00872972870343679,280.943097539115,0.199792153682418,1.0106869286178,3.91774394397538,NA,NA,NA,NA,83.2890992083878,4.92058816511108,NA,NA,NA,NA,NA,NA,17.324539263919,8,9.331,"default",2.62485559338238,4,"JBA","Spring"
"213","Swa","PFNA",1797.28923837125,0.0133159437335096,0.0574827340198681,0.519211407133478,0.002286401085371,0.000210977207025664,0.00115426878871023,0.0397322826006715,0.00365164708110689,NA,0.00414827392991146,0.0049924972282903,0.00068517606982099,0.422175474144716,0.508093226274626,0.069731299580658,280.943097539115,0.199792153682418,2.1302460225146,3.25461797389275,NA,NA,NA,NA,15.8635213764723,4.20039959815308,NA,NA,NA,NA,NA,NA,17.324539263919,8,9.331,"default",2.62485559338238,4,"JBA","Spring"
"214","Swa","PFOA",2130.71320957161,0.208972187519073,0.182137930540789,0.0724142041002012,0.000687354676631563,3.55328875245064e-05,0.00115426878871023,0.0105039367794879,0.0018771563528663,NA,0.0121060437106174,0.00779594003764856,0.000573949592264159,0.591232815094912,0.380736736538269,0.0280304483668191,280.943097539115,0.199792153682418,1.00843650940775,3.32852499833816,NA,NA,NA,NA,1.88029115487365,3.27422510307465,NA,NA,NA,NA,NA,NA,17.324539263919,8,9.331,"default",2.62485559338238,4,"JBA","Spring"
"215","Swa","PFOS",299758.291152478,0.620049472609768,2.18882186315567,7.24142041002012,0.00688499262057295,0.000369248660061268,0.00115426878871023,0.0548792638986287,0.00840851006934445,NA,1.79601556247143,1.23266370255381,0.0360362797965624,0.586030101718905,0.402211456341043,0.0117584419400521,280.943097539115,0.199792153682418,2.68434486184729,5.47677120428789,NA,NA,NA,NA,2370.69261965639,6.37487524767663,NA,NA,NA,NA,NA,NA,17.324539263919,8,9.331,"default",2.62485559338238,4,"JBA","Spring"
"216","Swa","PFUA",0,0,0,16.3972763497936,0.00695968453431639,0.000447408879007698,0.00115426878871023,0.0570866129319993,0.00856136220203432,NA,0,0,0,NA,NA,NA,280.943097539115,0.199792153682418,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,17.324539263919,8,9.331,"default",2.62485559338238,4,"JBA","Spring"
"217","Chu","PFUA",0,0,0,8.69927534067624,0.00369233345567335,0.00190469405331152,0.00080352456570551,0.0375514872513829,0.00640055207469038,NA,0,0,0,NA,NA,NA,911.735145527033,0.803915243189618,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",16.0562597256387,5,"JBA","Spring"
"218","Chu","PFOA",4177.79803426819,0.269683310829103,0.284847706017351,0.0384180327638075,0.000364663463685218,0.00032523786357116,0.00080352456570551,0.00690947365425446,0.00149342589296189,NA,0.00828856181702764,0.0141058619775401,0.000984073860100853,0.354537829567181,0.603369052447355,0.0420931179854637,911.735145527033,0.803915243189618,1.19009336995403,3.62094744121563,NA,NA,NA,NA,1.46634893023342,3.16623732667863,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",16.0562597256387,5,"JBA","Spring"
"219","Chu","PFOS",3376517.31413786,0.535939613943454,0.828923014553647,3.84180327638075,0.00365270702567881,0.00170069953032317,0.00080352456570551,0.0360994964109961,0.00615693112170749,NA,0.823589825916077,23.202530923112,0.0149618516944357,0.0342576014397673,0.96512005338789,0.000622345172342034,911.735145527033,0.803915243189618,3.79935312196148,6.52846898104132,NA,NA,NA,NA,2457.94478990603,6.39057212358362,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",16.0562597256387,5,"JBA","Spring"
"220","Chu","PFDA",0,0,0,2.10099991909283,0.00274332167013922,0.00158678897957742,0.00080352456570551,0.0325446222845319,0.00513363521542215,NA,0,0,0,NA,NA,NA,911.735145527033,0.803915243189618,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",16.0562597256387,5,"JBA","Spring"
"221","Chu","PFHxS",27796.8095616417,0.549589810374193,0.23401106486727,0.0448591874617117,0.000133400913467076,0.00125364311427071,0.00080352456570551,0.0279383065150289,0.0021905685934433,NA,0.0226818201441727,0.554809325901664,0.00326893642908506,0.0390554048541243,0.955315874220094,0.00562872092578129,911.735145527033,0.803915243189618,1.70395627957497,4.44399495169909,NA,NA,NA,NA,41.7401075930335,4.62055356420717,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",16.0562597256387,5,"JBA","Spring"
"222","Chu","PFNA",5353.1145671737,0.0119514484651573,0.02568016149709,0.275458124527549,0.0012130083165375,0.00126843851848205,0.00080352456570551,0.0261358351269625,0.00328497140072505,NA,0.00197527414775993,0.0204298287573728,0.000335586233460858,0.0868607866596117,0.898382130500215,0.0147570828401734,911.735145527033,0.803915243189618,2.6511859951046,3.72860653823845,NA,NA,NA,NA,1.36736417526309,3.1358841972626,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",16.0562597256387,5,"JBA","Spring"
"223","Dac","PFNA",1007.76271770662,0.0119514484651573,0.02568016149709,0.295776037768778,0.00130248034709957,0.000125387392808252,0.000836874876949744,0.0269452619905988,0.00226474261685756,NA,0.00212097124357318,0.000926790708467723,0.000276783471799992,0.637973308580273,0.278772159893363,0.0832545315263642,798.85735505077,0.67631564434267,1.92593774441063,3.00335828754447,NA,NA,NA,NA,6.2373380947253,3.7949992856086,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",13.1019979122878,5,"JBA","Spring"
"224","Dac","PFOA",1819.81634602622,0.269683310829103,0.284847706017351,0.0412517638724199,0.000391561202243884,3.15781053535822e-05,0.000836874876949744,0.00712346006648015,0.00126001418454721,NA,0.00889992980692366,0.000597830707325366,0.000811640503537231,0.86328291930531,0.0579888886167063,0.0787281920779831,798.85735505077,0.67631564434267,0.829173490387271,3.26002756164887,NA,NA,NA,NA,3.18211500964436,3.50271587208972,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",13.1019979122878,5,"JBA","Spring"
"225","Dac","PFDA",0,0,0,2.25597060347244,0.00294567029130359,0.000157867969293298,0.000836874876949744,0.0335525292986384,0.00394041313754663,NA,0,0,0,NA,NA,NA,798.85735505077,0.67631564434267,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",13.1019979122878,5,"JBA","Spring"
"226","Dac","PFHxS",3377.30576522572,0.549589810374193,0.23401106486727,0.0481680209930601,0.000143240623915891,0.00011987615736863,0.000836874876949744,0.028803555920985,0.00109999165823427,NA,0.024354841241782,0.0444870229085512,0.00269614031721347,0.340446192524571,0.621865583750422,0.0376882237250073,798.85735505077,0.67631564434267,0.788531709251273,3.52857038137539,NA,NA,NA,NA,78.8093159110508,4.89657755771325,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",13.1019979122878,5,"JBA","Spring"
"227","Dac","PFUA",0,0,0,9.34093774194533,0.00396468160637223,0.000192308380322341,0.000836874876949744,0.0387144568830443,0.00499386486364432,NA,0,0,0,NA,NA,NA,798.85735505077,0.67631564434267,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",13.1019979122878,5,"JBA","Spring"
"228","Dac","PFOS",387653.653139781,0.535939613943454,0.828923014553647,4.12517638724199,0.00392213231335425,0.000170779724761636,0.000836874876949744,0.0372174978835666,0.00492978691506562,NA,0.88433817617085,1.41528067248178,0.012340176215916,0.382505990226679,0.612156468716936,0.00533754105638514,798.85735505077,0.67631564434267,2.8593280219149,5.58844388099474,NA,NA,NA,NA,2686.13715237194,6.4291281836855,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",13.1019979122878,5,"JBA","Spring"
"229","Dar","PFUA",0,0,0,12.5307211740293,0.00531855806405434,0.00202625222338151,0.000989843604344998,0.0439089153462409,0.00833465389178085,NA,0,0,0,NA,NA,NA,462.939856709,0.331358959246636,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",5.65988062960096,5,"JBA","Spring"
"230","Dar","PFHxS",23175.852405902,0.549589810374193,0.23401106486727,0.0646166431297854,0.000192155045742786,0.00133289127889696,0.000989843604344998,0.0326682330176032,0.00251488992898474,NA,0.0326716367531384,0.647669346622673,0.00229341839873444,0.0478611049607326,0.948779236644126,0.00335965839514178,462.939856709,0.331358959246636,1.62499704430068,4.3650357164248,NA,NA,NA,NA,51.0974251709428,4.70839901633383,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",5.65988062960096,5,"JBA","Spring"
"231","Dar","PFOS",2836614.78491484,0.535939613943454,0.828923014553647,5.53385929017589,0.00526147885619642,0.00180913297311804,0.000989843604344998,0.0422111039528529,0.00806045543365945,NA,1.1863257646377,25.6029764139331,0.0104969266608709,0.0442662185630383,0.955342102132962,0.000391679303999772,462.939856709,0.331358959246636,3.72368450310134,6.45280036218117,NA,NA,NA,NA,913.020478680497,5.96048051869333,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",5.65988062960096,5,"JBA","Spring"
"232","Dar","PFDA",0,0,0,3.0263491086102,0.00395157040017481,0.00168779261524416,0.000989843604344998,0.0380543933000755,0.00662920661976397,NA,0,0,0,NA,NA,NA,462.939856709,0.331358959246636,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",5.65988062960096,5,"JBA","Spring"
"233","Dar","PFNA",4510.20491447583,0.0119514484651573,0.02568016149709,0.396778906104543,0.00174725691520973,0.0013490865744846,0.000989843604344998,0.0305606050809837,0.00408618709403933,NA,0.00284524958902196,0.021606107027949,0.000235440382178535,0.115253898232322,0.875209004582222,0.00953709718545692,462.939856709,0.331358959246636,2.57677573071849,3.65419627385234,NA,NA,NA,NA,1.6397336734249,3.21477331539247,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",5.65988062960096,5,"JBA","Spring"
"234","Dar","PFOA",3347.28509688524,0.269683310829103,0.284847706017351,0.0553385929017589,0.000525273198840951,0.000345851774221117,0.000989843604344998,0.00807924042370833,0.00186096857740707,NA,0.0119391159602962,0.0133798609348909,0.00069040593031679,0.459031113517585,0.514424391561151,0.0265444949212637,462.939856709,0.331358959246636,1.09383863265013,3.52469270391172,NA,NA,NA,NA,3.03352998866833,3.4819482926207,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",5.65988062960096,5,"JBA","Spring"
"235","Kil","PFDA",0,0,0,2.84541259681021,0.00371531762870653,1.11140246378555e-05,0.000955580505170302,0.0370621259175326,0.00468201215851469,NA,0,0,0,NA,NA,NA,519.095541309972,0.384875922989761,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",6.75,5,"JBA","Spring"
"236","Kil","PFOA",1815.78063394078,0.269683310829103,0.284847706017351,0.0520300611996242,0.000493868659268863,1.33089705275036e-06,0.000955580505170302,0.00786857442556845,0.00145078006149192,NA,0.0112253113335644,0.000376832224945375,0.00112067268737498,0.882297686032781,0.0296186172670114,0.0880836967002073,519.095541309972,0.384875922989761,0.828209308593296,3.25906337985489,NA,NA,NA,NA,1.83,3.26245108973043,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",6.75,5,"JBA","Spring"
"237","Kil","PFOS",162358.147659825,0.535939613943454,0.828923014553647,5.20300611996242,0.00494691051097773,1.38303410627304e-05,0.000955580505170302,0.0411104504408323,0.00591632135721076,NA,1.11539883651124,0.0399069086202182,0.0170386992545365,0.951425873046569,0.0340402590819793,0.0145338678714517,519.095541309972,0.384875922989761,2.48135822873845,5.21047408781829,NA,NA,NA,NA,1670,6.22271647114758,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",6.75,5,"JBA","Spring"
"238","Kil","PFHxS",1530.98562744043,0.549589810374193,0.23401106486727,0.0607534040940559,0.000180666660743663,2.89065961866986e-06,0.000955580505170302,0.0318164096338203,0.00113913782553264,NA,0.0307182956887878,0.00608137914012671,0.00372269594933178,0.758057712291561,0.150074613684533,0.0918676740239059,519.095541309972,0.384875922989761,0.444932441531284,3.18497111365541,NA,NA,NA,NA,35.1,4.54530711646582,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",6.75,5,"JBA","Spring"
"239","Kil","PFNA",824.700279891874,0.0119514484651573,0.02568016149709,0.373056662354766,0.00164279356345794,7.90222699560526e-06,0.000955580505170302,0.0297637380445415,0.00260627629562385,NA,0.00267514048482995,0.000167834170448677,0.000382168799870454,0.82946402912992,0.0520392884169919,0.118496682453088,519.095541309972,0.384875922989761,1.83887559882285,2.9162961419567,NA,NA,NA,NA,4.39,3.64246452024212,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",6.75,5,"JBA","Spring"
"240","Kil","PFUA",0,0,0,11.7815462116574,0.00500057712088496,1.67578601101589e-05,0.000955580505170302,0.0427639914433068,0.00597291548616542,NA,0,0,0,NA,NA,NA,519.095541309972,0.384875922989761,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",6.75,5,"JBA","Spring"
"241","Mad","PFUA",0,0,0,9.13736560076814,0.00387827714185356,0.0017043477232261,0.000826403711207343,0.0383505827224327,0.006409028576287,NA,0,0,0,NA,NA,NA,832.225695851983,0.713492788734178,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",13.9533627278529,5,"JBA","Spring"
"242","Mad","PFHxS",27511.5634564455,0.549589810374193,0.23401106486727,0.0471182690901229,0.00014011890302237,0.00098110359459648,0.000826403711207343,0.0285328335454899,0.00194762620882619,NA,0.0238240629284488,0.567533479446138,0.00267079950466427,0.0401059364492268,0.955397982612589,0.00449608093818387,832.225695851983,0.713492788734178,1.69947659951649,4.43951527164062,NA,NA,NA,NA,27.0671578496462,4.43244265565903,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",13.9533627278529,5,"JBA","Spring"
"243","Mad","PFNA",4818.59922794267,0.0119514484651573,0.02568016149709,0.289330029564793,0.00127409468385832,0.00107871133245779,0.000826403711207343,0.0266920055748131,0.00317920972752346,NA,0.00207474776265964,0.0178451693996348,0.000274182005536971,0.102740297817525,0.883682369355778,0.013577332826697,832.225695851983,0.713492788734178,2.60550026357181,3.68292080670566,NA,NA,NA,NA,0.575128635782748,2.75976499175495,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",13.9533627278529,5,"JBA","Spring"
"244","Mad","PFDA",0,0,0,2.20680500801842,0.00288147369509784,0.00137067761807361,0.000826403711207343,0.033237171692775,0.0050785550243788,NA,0,0,0,NA,NA,NA,832.225695851983,0.713492788734178,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",13.9533627278529,5,"JBA","Spring"
"245","Mad","PFOA",4881.94965435356,0.269683310829103,0.284847706017351,0.0403527417259458,0.000383027695807505,0.000264572961809751,0.000826403711207343,0.00705650722092761,0.0014740043688246,NA,0.00870596879174781,0.0187226560498977,0.000804011957750441,0.308365416011518,0.663156480314948,0.0284781036735344,832.225695851983,0.713492788734178,1.25773922513273,3.68859329639432,NA,NA,NA,NA,0.720668308218941,2.85773542414316,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",13.9533627278529,5,"JBA","Spring"
"246","Mad","PFOS",2716616.80761254,0.535939613943454,0.828923014553647,4.03527417259458,0.00383665514874106,0.00150223259438003,0.000826403711207343,0.0368676935238319,0.00616529145432843,NA,0.865065312886532,18.619724777892,0.0122241918621659,0.0443691172579562,0.955003905109215,0.000626977632829134,832.225695851983,0.713492788734178,3.70491252424939,6.43402838332923,NA,NA,NA,NA,741.131363202352,5.86989519213265,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",13.9533627278529,5,"JBA","Spring"
"247","Min","PFDA",0,0,0,3.19067248416176,0.0041661310353107,0.000526113880262989,0.00102020726288699,0.0389265733078314,0.00571245217846067,NA,0,0,0,NA,NA,NA,419.641689233893,0.29142777567216,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",4.86629153531976,5,"JBA","Spring"
"248","Min","PFHxS",8546.04246982325,0.549589810374193,0.23401106486727,0.0681251692564268,0.0002025885960744,0.000411157317688461,0.00102020726288699,0.0334169660088768,0.00163395317664985,NA,0.0344456269450814,0.219509535275148,0.00273697893012972,0.134190422779265,0.855147081213401,0.010662496007334,419.641689233893,0.29142777567216,1.19172637460232,3.93176504672645,NA,NA,NA,NA,32.1568216692656,4.50727311719979,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",4.86629153531976,5,"JBA","Spring"
"249","Min","PFOS",478699.586799904,0.535939613943454,0.828923014553647,5.834334352951,0.00554716432572256,0.000565347372809487,0.00102020726288699,0.0431785528537637,0.00713271896141904,NA,1.25074036029504,2.85134892853128,0.012527093668462,0.303974962432995,0.692980502547469,0.00304453501953604,419.641689233893,0.29142777567216,2.95094719353142,5.68006305261126,NA,NA,NA,NA,1841.19392403011,6.26509953304545,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",4.86629153531976,5,"JBA","Spring"
"250","Min","PFUA",0,0,0,13.211108772259,0.00560734279535513,0.000634128367754177,0.00102020726288699,0.0449152768936516,0.00726167842599629,NA,0,0,0,NA,NA,NA,419.641689233893,0.29142777567216,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",4.86629153531976,5,"JBA","Spring"
"251","Min","PFNA",2011.77283823305,0.0119514484651573,0.02568016149709,0.418323032991046,0.00184212870427273,0.000419811837317717,0.00102020726288699,0.0312610327179815,0.00328214780447743,NA,0.00299973970234847,0.00626481036943608,0.000280975929067253,0.31425609254857,0.656308554277369,0.0294353531740608,419.641689233893,0.29142777567216,2.22615839713098,3.30357894026483,NA,NA,NA,NA,2.27074268289143,3.35616792341751,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",4.86629153531976,5,"JBA","Spring"
"252","Min","PFOA",2904.25183892615,0.269683310829103,0.284847706017351,0.05834334352951,0.00055379425243478,0.00010711203071851,0.00102020726288699,0.00826441094843189,0.00168111354604028,NA,0.0125873808383024,0.00956508902437281,0.000823934475085927,0.547839455350085,0.416300517860092,0.0358600267898233,419.641689233893,0.29142777567216,1.03218020175605,3.46303427301765,NA,NA,NA,NA,5.03188233509427,3.70173047706823,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",4.86629153531976,5,"JBA","Spring"
"253","Phy","PFOA",9578.15747973056,0.269683310829103,0.284847706017351,568.290798312902,12.7206702188445,0,0.08,0,12.8006702188445,NA,122.60683520219,0,0,1,0,0,NA,NA,1.55042790197702,3.98128197323862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",NA,5,"JBA","Spring"
"254","Phy","PFOS",194144.837588942,0.535939613943454,0.828923014553647,7546.93510900909,8.25336912587369,0,0.08,0,8.33336912587369,NA,1617.88059551145,0,0,1,0,0,NA,NA,2.55900998784218,5.28812584692202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",NA,5,"JBA","Spring"
"255","Phy","PFUA",0,0,0,10736.4360669518,4.33922214091689,0,0.08,0,4.41922214091689,NA,0,0,0,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",NA,5,"JBA","Spring"
"256","Phy","PFHxS",38227.9409280821,0.549589810374193,0.23401106486727,1120.50004663518,14.7403162856192,0,0.08,0,14.8203162856192,NA,566.550175502145,0,0,1,0,0,NA,NA,1.84234223411738,4.58238090624151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",NA,5,"JBA","Spring"
"257","Phy","PFNA",1127.77615632494,0.0119514484651573,0.02568016149709,1780.60787864424,11.2418442395256,0,0.08,0,11.3218442395256,NA,12.7685059789618,0,0,1,0,0,NA,NA,1.97480236527244,3.05222290840629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",NA,5,"JBA","Spring"
"258","Phy","PFDA",0,0,0,5292.89323402379,8.68254649532456,0,0.08,0,8.76254649532456,NA,0,0,0,NA,NA,NA,NA,NA,NA,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",NA,5,"JBA","Spring"
"259","Pum","PFDA",0,0,0,1.50014689912655,0.001958774705019,0.00170292950082561,0.000662832186213007,0.0281697218105466,0.00432453639205762,NA,0,0,0,NA,NA,NA,1704.33239130473,1.82176114419947,NA,-Inf,NA,NA,NA,NA,0,-Inf,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",42.0360822763367,5,"JBA","Spring"
"260","Pum","PFHxS",42817.9642209839,0.549589810374193,0.23401106486727,0.0320301635218911,9.52503447809228e-05,0.00117080546047793,0.000662832186213007,0.0241826227235154,0.00192888799147186,NA,0.0161951753765505,0.637049344813688,0.00113180025896266,0.0247490241783706,0.973521389613214,0.00172958620841556,1704.33239130473,1.82176114419947,1.89158734280509,4.63162601492921,NA,NA,NA,NA,12.7657696060439,4.10604700210799,NA,NA,NA,NA,NA,NA,15.4845927735791,8,9.331,"default",42.0360822763367,5,"JBA","Spring"
