"Sample_ID","Sampling_Date","Matrix","Dilution_Factor","Units","Analyte","CAS","Result Value","Q","LOQ","LOD","DL"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoropentanesulfonic acid","2706-91-4","0.95","U H H3 cn","1.9","0.95","0.48"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorohexanesulfonic acid","355-46-4","1.3","U H H3 cn","1.9","1.3","0.67"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoroheptanesulfonic acid","375-92-8","0.95","U H H3 cn","1.9","0.95","0.48"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorooctanesulfonic acid","1763-23-1","1.1","J H H3 M cn","1.9","1.1","0.57"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorononanesulfonic acid","68259-12-1","0.95","U H H3 cn","1.9","0.95","0.48"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorodecanesulfonic acid","335-77-3","1.1","U H H3 cn","1.9","1.1","0.57"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorododecanesulfonic acid (PFDoS)","79780-39-5","0.95","U H H3 cn","1.9","0.95","0.48"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","1H,1H,2H,2H-perfluorohexanesulfonic acid (4:2)","757124-72-4","3.8","U H H3 cn","4.8","3.8","1.9"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","1H,1H,2H,2H-perfluorooctanesulfonic acid (6:2)","27619-97-2","4.8","U H H3 cn","9.5","4.8","1.9"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","1H,1H,2H,2H-perfluorodecanesulfonic acid (8:2)","39108-34-4","5.7","U H H3 cn","9.5","5.7","2.9"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorooctanesulfonamide","754-91-6","18","H H3 B *+ cn","3.8","3.2","1.6"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","NMeFOSA","31506-32-8","1.8","U H H3 cn","1.9","1.8","0.90"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","N-ethylperfluoro-1-octanesulfonamide","4151-50-2","1.7","U H H3 *+ cn","1.9","1.7","0.86"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","N-methylperfluorooctanesulfonamidoacetic acid (NMeFOSAA)","2355-31-9","1.1","U H H3 cn","1.9","1.1","0.57"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","N-ethylperfluorooctanesulfonamidoacetic acid (NEtFOSAA)","2991-50-6","1.7","U H H3 cn","1.9","1.7","0.86"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","2-(N-methylperfluoro-1-octanesulfonamido) ethanol","24448-09-7","9.3","U H H3 cn","9.5","9.3","4.7"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","2-(N-ethylperfluoro-1-octanesulfonamido) ethanol","1691-99-2","17","U H H3 cn","19","17","8.6"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoro(2-propoxypropanoic) acid","13252-13-6","0.95","U H H3 *+ cn","1.4","0.95","0.48"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","DONA","919005-14-4","1.5","U H H3 *+ cn","1.9","1.5","0.76"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoro-3-methoxypropanoic acid","377-73-1","2.4","U H H3 cn","3.8","2.4","0.95"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoro(4-methoxybutanoic acid)","863090-89-5","2.4","U H H3 cn","3.8","2.4","0.95"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoro-3,6-dioxaheptanoic acid","151772-58-6","1.5","U H H3 cn","1.9","1.5","0.76"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid","756426-58-1","2.7","U H H3 *+ cn","4.8","2.7","1.3"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid","763051-92-9","2.5","U H H3 *+ cn","4.8","2.5","1.2"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoro (2-ethoxyethane) sulfonic acid","113507-82-7","2.9","U H H3 cn","3.8","2.9","1.4"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","3:3 FTCA","356-02-5","4.8","U H H3 cn","9.5","4.8","1.7"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","5:3 FTCA","914637-49-3","11","U H H3 cn","19","11","5.7"
"JBA001-SW-FB-11172020","11/17/2020 00:00:00","Water","1","ng/L","7:3 FTCA","812-70-4","9.5","U H H3 cn","19","9.5","4.8"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorobutanoic acid (PFBA)","375-22-4","31","H H3 *+ cn","5.0","4.4","2.2"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoropentanoic acid (PFPA)","2706-90-3","100","H H3 cn","2.0","0.99","0.50"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorohexanoic acid (PFHxA)","307-24-4","160","H H3 cn","2.0","1.6","0.79"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoroheptanoic acid (PFHpA)","375-85-9","62","H H3 cn","2.0","1.4","0.69"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorooctanoic acid (PFOA)","335-67-1","280","H H3 cn","2.0","1.9","0.91"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorononanoic acid (PFNA)","375-95-1","14","H H3 cn","2.0","1.8","0.89"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorodecanoic acid","335-76-2","0.93","J H H3 M cn","2.0","0.99","0.50"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoroundecanoic acid","2058-94-8","0.99","U H H3 cn","2.0","0.99","0.50"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorododecanoic acid","307-55-1","0.99","U H H3 cn","2.0","0.99","0.50"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorotridecanoic acid","72629-94-8","0.99","U H H3 cn","2.0","0.99","0.50"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorotetradecanoic acid","376-06-7","0.99","U H H3 cn","2.0","0.99","0.50"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorobutanesulfonic acid","375-73-5","51","H H3 cn","2.0","0.99","0.50"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoropentanesulfonic acid","2706-91-4","61","H H3 cn","2.0","0.99","0.50"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorohexanesulfonic acid","355-46-4","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoroheptanesulfonic acid","375-92-8","15","H H3 cn","2.0","0.99","0.50"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorooctanesulfonic acid","1763-23-1","520","H H3 cn","2.0","1.2","0.60"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorononanesulfonic acid","68259-12-1","0.99","U H H3 cn","2.0","0.99","0.50"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorodecanesulfonic acid","335-77-3","1.2","U H H3 cn","2.0","1.2","0.60"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorododecanesulfonic acid (PFDoS)","79780-39-5","0.99","U H H3 cn","2.0","0.99","0.50"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","1H,1H,2H,2H-perfluorohexanesulfonic acid (4:2)","757124-72-4","2.7","J H H3 M cn","5.0","4.0","2.0"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","1H,1H,2H,2H-perfluorooctanesulfonic acid (6:2)","27619-97-2","120","H H3 cn","9.9","5.0","2.0"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","1H,1H,2H,2H-perfluorodecanesulfonic acid (8:2)","39108-34-4","6.0","J H H3 cn","9.9","6.0","3.0"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorooctanesulfonamide","754-91-6","10","H H3 B M *+ cn","4.0","3.4","1.7"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","NMeFOSA","31506-32-8","1.9","U H H3 cn","2.0","1.9","0.94"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","N-ethylperfluoro-1-octanesulfonamide","4151-50-2","1.8","U H H3 *+ cn","2.0","1.8","0.89"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","N-methylperfluorooctanesulfonamidoacetic acid (NMeFOSAA)","2355-31-9","1.2","U H H3 cn","2.0","1.2","0.60"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","N-ethylperfluorooctanesulfonamidoacetic acid (NEtFOSAA)","2991-50-6","1.8","U H H3 cn","2.0","1.8","0.89"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","2-(N-methylperfluoro-1-octanesulfonamido) ethanol","24448-09-7","9.7","U H H3 cn","9.9","9.7","4.9"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","2-(N-ethylperfluoro-1-octanesulfonamido) ethanol","1691-99-2","18","U H H3 cn","20","18","8.9"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoro(2-propoxypropanoic) acid","13252-13-6","0.99","U H H3 *+ cn","1.5","0.99","0.50"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","DONA","919005-14-4","1.6","U H H3 *+ cn","2.0","1.6","0.79"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoro-3-methoxypropanoic acid","377-73-1","2.5","U H H3 cn","4.0","2.5","0.99"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoro(4-methoxybutanoic acid)","863090-89-5","2.5","U H H3 cn","4.0","2.5","0.99"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoro-3,6-dioxaheptanoic acid","151772-58-6","1.6","U H H3 cn","2.0","1.6","0.79"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid","756426-58-1","2.8","U H H3 *+ cn","5.0","2.8","1.4"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid","763051-92-9","2.6","U H H3 *+ cn","5.0","2.6","1.3"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoro (2-ethoxyethane) sulfonic acid","113507-82-7","3.0","U H H3 cn","4.0","3.0","1.5"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","3:3 FTCA","356-02-5","5.0","U H H3 cn","9.9","5.0","1.8"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","5:3 FTCA","914637-49-3","12","U H H3 cn","20","12","6.0"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","1","ng/L","7:3 FTCA","812-70-4","9.9","U H H3 cn","20","9.9","5.0"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluorobutanoic acid (PFBA)","375-22-4","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluoropentanoic acid (PFPA)","2706-90-3","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluorohexanoic acid (PFHxA)","307-24-4","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluoroheptanoic acid (PFHpA)","375-85-9","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluorooctanoic acid (PFOA)","335-67-1","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluorononanoic acid (PFNA)","375-95-1","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluorodecanoic acid","335-76-2","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluoroundecanoic acid","2058-94-8","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluorododecanoic acid","307-55-1","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluorotridecanoic acid","72629-94-8","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluorotetradecanoic acid","376-06-7","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluorobutanesulfonic acid","375-73-5","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluoropentanesulfonic acid","2706-91-4","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluorohexanesulfonic acid","355-46-4","560","H H3 D cn","20","14","6.9"
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluoroheptanesulfonic acid","375-92-8","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluorooctanesulfonic acid","1763-23-1","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluorononanesulfonic acid","68259-12-1","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluorodecanesulfonic acid","335-77-3","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluorododecanesulfonic acid (PFDoS)","79780-39-5","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","1H,1H,2H,2H-perfluorohexanesulfonic acid (4:2)","757124-72-4","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","1H,1H,2H,2H-perfluorooctanesulfonic acid (6:2)","27619-97-2","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","1H,1H,2H,2H-perfluorodecanesulfonic acid (8:2)","39108-34-4","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluorooctanesulfonamide","754-91-6","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","NMeFOSA","31506-32-8","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","N-ethylperfluoro-1-octanesulfonamide","4151-50-2","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","N-methylperfluorooctanesulfonamidoacetic acid (NMeFOSAA)","2355-31-9","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","N-ethylperfluorooctanesulfonamidoacetic acid (NEtFOSAA)","2991-50-6","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","2-(N-methylperfluoro-1-octanesulfonamido) ethanol","24448-09-7","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","2-(N-ethylperfluoro-1-octanesulfonamido) ethanol","1691-99-2","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluoro(2-propoxypropanoic) acid","13252-13-6","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","DONA","919005-14-4","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluoro-3-methoxypropanoic acid","377-73-1","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluoro(4-methoxybutanoic acid)","863090-89-5","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluoro-3,6-dioxaheptanoic acid","151772-58-6","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid","756426-58-1","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","11-Chloroeicosafluoro-3-oxaundecane-1-sulfonic acid","763051-92-9","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","Perfluoro (2-ethoxyethane) sulfonic acid","113507-82-7","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","3:3 FTCA","356-02-5","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","5:3 FTCA","914637-49-3","NR",NA,NA,NA,NA
"JBA002-SW-SPILL-11172020","11/17/2020 00:00:00","Water","10","ng/L","7:3 FTCA","812-70-4","NR",NA,NA,NA,NA
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorobutanoic acid (PFBA)","375-22-4","14","H H3 *+ cn","5.0","4.4","2.2"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoropentanoic acid (PFPA)","2706-90-3","45","H H3 cn","2.0","1.0","0.50"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorohexanoic acid (PFHxA)","307-24-4","79","H H3 cn","2.0","1.6","0.80"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoroheptanoic acid (PFHpA)","375-85-9","33","H H3 cn","2.0","1.4","0.70"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorooctanoic acid (PFOA)","335-67-1","190","H H3 cn","2.0","1.9","0.93"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorononanoic acid (PFNA)","375-95-1","8.8","H H3 cn","2.0","1.8","0.91"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorodecanoic acid","335-76-2","0.78","J H H3 cn","2.0","1.0","0.50"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoroundecanoic acid","2058-94-8","1.0","U H H3 cn","2.0","1.0","0.50"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorododecanoic acid","307-55-1","1.0","U H H3 cn","2.0","1.0","0.50"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorotridecanoic acid","72629-94-8","1.0","U H H3 cn","2.0","1.0","0.50"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorotetradecanoic acid","376-06-7","1.0","U H H3 cn","2.0","1.0","0.50"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorobutanesulfonic acid","375-73-5","23","H H3 cn","2.0","1.0","0.50"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoropentanesulfonic acid","2706-91-4","35","H H3 cn","2.0","1.0","0.50"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorohexanesulfonic acid","355-46-4","490","H H3 cn","2.0","1.4","0.70"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoroheptanesulfonic acid","375-92-8","12","H H3 cn","2.0","1.0","0.50"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorooctanesulfonic acid","1763-23-1","460","H H3 cn","2.0","1.2","0.60"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorononanesulfonic acid","68259-12-1","1.0","U H H3 cn","2.0","1.0","0.50"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorodecanesulfonic acid","335-77-3","1.2","U H H3 cn","2.0","1.2","0.60"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorododecanesulfonic acid (PFDoS)","79780-39-5","1.0","U H H3 cn","2.0","1.0","0.50"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","1H,1H,2H,2H-perfluorohexanesulfonic acid (4:2)","757124-72-4","4.0","U H H3 cn","5.0","4.0","2.0"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","1H,1H,2H,2H-perfluorooctanesulfonic acid (6:2)","27619-97-2","100","H H3 cn","10","5.0","2.0"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","1H,1H,2H,2H-perfluorodecanesulfonic acid (8:2)","39108-34-4","4.1","J H H3 cn","10","6.0","3.0"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluorooctanesulfonamide","754-91-6","11","H H3 B *+ cn","4.0","3.4","1.7"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","NMeFOSA","31506-32-8","1.9","U H H3 cn","2.0","1.9","0.96"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","N-ethylperfluoro-1-octanesulfonamide","4151-50-2","1.8","U H H3 *+ cn","2.0","1.8","0.91"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","N-methylperfluorooctanesulfonamidoacetic acid (NMeFOSAA)","2355-31-9","1.2","U H H3 cn","2.0","1.2","0.60"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","N-ethylperfluorooctanesulfonamidoacetic acid (NEtFOSAA)","2991-50-6","1.8","U H H3 cn","2.0","1.8","0.91"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","2-(N-methylperfluoro-1-octanesulfonamido) ethanol","24448-09-7","9.9","U H H3 cn","10","9.9","4.9"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","2-(N-ethylperfluoro-1-octanesulfonamido) ethanol","1691-99-2","18","U H H3 cn","20","18","9.1"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoro(2-propoxypropanoic) acid","13252-13-6","1.0","U H H3 *+ cn","1.5","1.0","0.50"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","DONA","919005-14-4","1.6","U H H3 *+ cn","2.0","1.6","0.80"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoro-3-methoxypropanoic acid","377-73-1","2.5","U H H3 cn","4.0","2.5","1.0"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoro(4-methoxybutanoic acid)","863090-89-5","2.5","U H H3 cn","4.0","2.5","1.0"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","Perfluoro-3,6-dioxaheptanoic acid","151772-58-6","1.6","U H H3 cn","2.0","1.6","0.80"
"JBA003-SW-RIPP-11172020","11/17/2020 00:00:00","Water","1","ng/L","9-Chlorohexadecafluoro-3-oxanonane-1-sulfonic acid","756426-58-1","2.8","U H H3 *+ cn","5.0","2.8","1.4"
